"","id","long","lat","order","hole","piece","group","BU_CODE","BU_NAAM","WK_CODE","GM_CODE","GM_NAAM","IND_WBI","WATER","POSTCODE","DEK_PERC","OAD","STED","AANT_INW","AANT_MAN","AANT_VROUW","P_00_14_JR","P_15_24_JR","P_25_44_JR","P_45_64_JR","P_65_EO_JR","P_ONGEHUWD","P_GEHUWD","P_GESCHEID","P_VERWEDUW","GEBOO_TOT","P_GEBOO","STERFT_TOT","P_STERFT","BEV_DICHTH","AANTAL_HH","P_EENP_HH","P_HH_Z_K","P_HH_M_K","GEM_HH_GR","P_WEST_AL","P_N_W_AL","P_MAROKKO","P_ANT_ARU","P_SURINAM","P_TURKIJE","P_OVER_NW","A_BED_A","A_BED_BF","A_BED_GI","A_BED_HJ","A_BED_KL","A_BED_MN","A_BED_RU","A_BEDV","WONINGEN","WOZ","P_1GEZW","P_MGEZW","P_KOOPWON","P_HUURWON","P_HUKO_ONB","P_WONT2000","P_WONV2000","G_GAS_TOT","G_GAS_APP","G_GAS_TUS","G_GAS_HOEK","G_GAS_21K","G_GAS_VRY","G_GAS_HU","G_GAS_KO","P_STADVERW","G_ELEK_TOT","G_ELEK_APP","G_ELEK_TUS","G_ELEK_HOE","G_ELEK_21K","G_ELEK_VRY","G_ELE_HU","G_ELE_KO","AANT_INK","INK_ONTV","INK_INW","P_LAAGINKP","P_HOOGINKP","P_LAAGINKH","P_HOOGINKH","P_LIK_HH","P_SOCMINH","AO_UIT_TOT","WW_UIT_TOT","WWB_UITTOT","P_ACTIEF","A_SOZ_OW","AUTO_TOT","AUTO_HH","AUTO_LAND","BEDR_AUTO","MOTOR_2W","A_LFTJ6J","A_LFTO6J","A_BST_B","A_BST_NB","AF_ARTSPR","AV1_ARTSPR","AV3_ARTSPR","AV5_ARTSPR","AF_APOTH","AF_ZIEK_I","AV5_ZIEK_I","AV10ZIEK_I","AV20ZIEK_I","AF_ZIEK_E","AV5_ZIEK_E","AV10ZIEK_E","AV20ZIEK_E","AF_SUPERM","AV1_SUPERM","AV3_SUPERM","AV5_SUPERM","AF_DAGLMD","AV1_DAGLMD","AV3_DAGLMD","AV5_DAGLMD","AF_WARENH","AV5_WARENH","AV10WARENH","AV20WARENH","AF_CAFE","AV1_CAFE","AV3_CAFE","AV5_CAFE","AF_CAFTAR","AV1_CAFTAR","AV3_CAFTAR","AV5_CAFTAR","AF_RESTAU","AV1_RESTAU","AV3_RESTAU","AV5_RESTAU","AF_HOTEL","AV5_HOTEL","AV10_HOTEL","AV20_HOTEL","AF_KDV","AV1_KDV","AV3_KDV","AV5_KDV","AF_BSO","AV1_BSO","AV3_BSO","AV5_BSO","AF_ONDBAS","AV1_ONDBAS","AV3_ONDBAS","AV5_ONDBAS","AF_ONDVRT","AV3_ONDVRT","AV5_ONDVRT","AV10ONDVRT","AF_ONDVMB","AV3_ONDVMB","AV5_ONDVMB","AV10ONDVMB","AF_ONDHV","AV3_ONDHV","AV5_ONDHV","AV10_ONDHV","AF_BRANDW","AF_OPRITH","AF_TREINST","AF_OVERST","AF_ZWEMB","AF_IJSBAAN","AF_BIBLIO","AF_BIOS","AV5_BIOS","AV10_BIOS","AV20_BIOS","AF_SAUNA","AF_ZONBNK","AF_ATTRAC","AV10ATTRAC","AV20ATTRAC","AV50ATTRAC","AF_PODIUM","AV5_PODIUM","AV10PODIUM","AV20PODIUM","AF_POP","OPP_TOT","OPP_LAND","OPP_WATER"
"1195","3152",5.84444232269775,51.9949263195902,123,FALSE,"1","3152.1","BU02740106","Verspreide huizen Dreijen","WK027401","GM0274","Renkum",1,"NEE","6861",1,624,4,195,125,70,9,12,6,20,52,69,27,1,3,0,0,10,46,160,45,30,34,36,2.6,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,44,NA,91,9,82,16,2,93,7,2700,NA,NA,NA,NA,2900,NA,2700,0,5150,NA,NA,NA,NA,5050,NA,5300,100,NA,33.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,100,95,NA,NA,5,10,35,60,75,20,1,1.1,3.1,5.6,3.9,6.4,0,1.5,7,6.4,0,1,4,1.3,0,3.3,10,1.4,0,15.6,34.1,1.4,1.2,6.2,21.7,1.7,0,1.1,12.8,1.2,0.3,7.4,27,1.2,0.2,10.2,30.9,0.7,11.9,24.2,55.1,1.2,0.2,5.4,15.6,1.3,0,6.7,21.3,1.1,0.3,4.3,11.9,3.5,0.1,3,13.2,3.5,0.1,3,10.1,4,0,2,8.1,1.4,1.5,0.7,4.7,1.8,28.2,1.2,1.7,1.4,4,7.7,10.7,5.3,5.2,1.2,3.9,26,5.3,0.5,7,11.3,5.3,122,122,0
"1196","3152",5.83948309693558,51.9967261978398,124,FALSE,"1","3152.1","BU02740106","Verspreide huizen Dreijen","WK027401","GM0274","Renkum",1,"NEE","6861",1,624,4,195,125,70,9,12,6,20,52,69,27,1,3,0,0,10,46,160,45,30,34,36,2.6,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,44,NA,91,9,82,16,2,93,7,2700,NA,NA,NA,NA,2900,NA,2700,0,5150,NA,NA,NA,NA,5050,NA,5300,100,NA,33.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,100,95,NA,NA,5,10,35,60,75,20,1,1.1,3.1,5.6,3.9,6.4,0,1.5,7,6.4,0,1,4,1.3,0,3.3,10,1.4,0,15.6,34.1,1.4,1.2,6.2,21.7,1.7,0,1.1,12.8,1.2,0.3,7.4,27,1.2,0.2,10.2,30.9,0.7,11.9,24.2,55.1,1.2,0.2,5.4,15.6,1.3,0,6.7,21.3,1.1,0.3,4.3,11.9,3.5,0.1,3,13.2,3.5,0.1,3,10.1,4,0,2,8.1,1.4,1.5,0.7,4.7,1.8,28.2,1.2,1.7,1.4,4,7.7,10.7,5.3,5.2,1.2,3.9,26,5.3,0.5,7,11.3,5.3,122,122,0
"1197","3152",5.83471511432273,51.9984613715186,125,FALSE,"1","3152.1","BU02740106","Verspreide huizen Dreijen","WK027401","GM0274","Renkum",1,"NEE","6861",1,624,4,195,125,70,9,12,6,20,52,69,27,1,3,0,0,10,46,160,45,30,34,36,2.6,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,44,NA,91,9,82,16,2,93,7,2700,NA,NA,NA,NA,2900,NA,2700,0,5150,NA,NA,NA,NA,5050,NA,5300,100,NA,33.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,100,95,NA,NA,5,10,35,60,75,20,1,1.1,3.1,5.6,3.9,6.4,0,1.5,7,6.4,0,1,4,1.3,0,3.3,10,1.4,0,15.6,34.1,1.4,1.2,6.2,21.7,1.7,0,1.1,12.8,1.2,0.3,7.4,27,1.2,0.2,10.2,30.9,0.7,11.9,24.2,55.1,1.2,0.2,5.4,15.6,1.3,0,6.7,21.3,1.1,0.3,4.3,11.9,3.5,0.1,3,13.2,3.5,0.1,3,10.1,4,0,2,8.1,1.4,1.5,0.7,4.7,1.8,28.2,1.2,1.7,1.4,4,7.7,10.7,5.3,5.2,1.2,3.9,26,5.3,0.5,7,11.3,5.3,122,122,0
"1198","3152",5.8332957999447,51.9994170958902,126,FALSE,"1","3152.1","BU02740106","Verspreide huizen Dreijen","WK027401","GM0274","Renkum",1,"NEE","6861",1,624,4,195,125,70,9,12,6,20,52,69,27,1,3,0,0,10,46,160,45,30,34,36,2.6,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,44,NA,91,9,82,16,2,93,7,2700,NA,NA,NA,NA,2900,NA,2700,0,5150,NA,NA,NA,NA,5050,NA,5300,100,NA,33.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,100,95,NA,NA,5,10,35,60,75,20,1,1.1,3.1,5.6,3.9,6.4,0,1.5,7,6.4,0,1,4,1.3,0,3.3,10,1.4,0,15.6,34.1,1.4,1.2,6.2,21.7,1.7,0,1.1,12.8,1.2,0.3,7.4,27,1.2,0.2,10.2,30.9,0.7,11.9,24.2,55.1,1.2,0.2,5.4,15.6,1.3,0,6.7,21.3,1.1,0.3,4.3,11.9,3.5,0.1,3,13.2,3.5,0.1,3,10.1,4,0,2,8.1,1.4,1.5,0.7,4.7,1.8,28.2,1.2,1.7,1.4,4,7.7,10.7,5.3,5.2,1.2,3.9,26,5.3,0.5,7,11.3,5.3,122,122,0
"1199","3152",5.83303084187621,51.9998280984145,127,FALSE,"1","3152.1","BU02740106","Verspreide huizen Dreijen","WK027401","GM0274","Renkum",1,"NEE","6861",1,624,4,195,125,70,9,12,6,20,52,69,27,1,3,0,0,10,46,160,45,30,34,36,2.6,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,44,NA,91,9,82,16,2,93,7,2700,NA,NA,NA,NA,2900,NA,2700,0,5150,NA,NA,NA,NA,5050,NA,5300,100,NA,33.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,100,95,NA,NA,5,10,35,60,75,20,1,1.1,3.1,5.6,3.9,6.4,0,1.5,7,6.4,0,1,4,1.3,0,3.3,10,1.4,0,15.6,34.1,1.4,1.2,6.2,21.7,1.7,0,1.1,12.8,1.2,0.3,7.4,27,1.2,0.2,10.2,30.9,0.7,11.9,24.2,55.1,1.2,0.2,5.4,15.6,1.3,0,6.7,21.3,1.1,0.3,4.3,11.9,3.5,0.1,3,13.2,3.5,0.1,3,10.1,4,0,2,8.1,1.4,1.5,0.7,4.7,1.8,28.2,1.2,1.7,1.4,4,7.7,10.7,5.3,5.2,1.2,3.9,26,5.3,0.5,7,11.3,5.3,122,122,0
"1200","3153",5.81982253305651,52.0019902545768,1,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1201","3153",5.82052687856014,52.0018417394629,2,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1202","3153",5.82087308662216,52.0017687396577,3,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1203","3153",5.82268999233532,52.0013837931992,4,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1204","3153",5.82438973854155,52.001021025604,5,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1205","3153",5.82554594477133,52.0007649828613,6,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1206","3153",5.82555454821603,52.0007630810668,7,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1207","3153",5.82568107054806,52.0007350579016,8,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1208","3153",5.82677619067664,52.0005261816024,9,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1209","3153",5.82742563011499,52.0004558778822,10,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1210","3153",5.82812571136027,52.0003800952963,11,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1211","3153",5.82989658025879,52.0001798051697,12,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1212","3153",5.83080876705192,52.0000763940943,13,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1213","3153",5.83143842564256,52.0000050136261,14,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
"1214","3153",5.83127979522124,51.9998022652814,15,FALSE,"1","3153.1","BU02740107","Verspreide huizen De Bilderberg","WK027401","GM0274","Renkum",1,"NEE","6861",5,208,5,20,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0,0,17,10,30,40,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,4450,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,0,0,10,5,10,5,1.9,0,4.7,6,2.3,8,0,1,7,8,0,1,4,2.1,0,4.7,6.8,2,0,18.4,20.9,2.1,1,4.8,22.8,2.2,0,1.9,3.8,0.6,0.9,8.7,12.3,1.5,0,15,18.2,0.5,8.1,25,52.4,1.8,0,9.4,10.5,1.8,0,7.8,10.4,1.9,0,3.9,6.2,2.1,0.9,1.2,10.2,2.1,0.9,1.2,7.2,2.1,0.9,1.1,6.2,1.5,0.4,2.3,6,2.3,28.5,2,2.3,1,4,6,12,6.5,7,1,4,25,6.6,0,7,11,6.6,116,116,0
